id,name,name_local,type,closed_year,continent,country,city,address,latitude,longitude,phone,services
store-lego-store-zaragoza-certified-store,LEGO® Store Zaragoza (Certified Store),,official,,Europe,Spain,Zaragoza,"Centro Comercial Puerto Venecia, Travesía Jardines Reales 7, Zaragoza 50021, Spain",41.69158,-0.91013,+34 976 92 70 45,bam;pab
store-lego-store-stockholm,LEGO® Store Stockholm,,official,,Europe,Sweden,Stockholm,"Stjärntorget 2, Solna 169 79, Sweden",59.32512,18.07109,+46852515073,bam;pab
store-lego-shop-in-shop-manor-geneve,LEGO Shop-in-Shop Manor Genève,,official,,Europe,Switzerland,Geneva,"Rue de Cornavin 6, Genève 1201, Switzerland",46.20718,6.14272,,
store-lego-shop-manor-pfaffikon-sz,LEGO Shop Manor Pfäffikon SZ,,official,,Europe,Switzerland,Pfäffikon,"Gwattstrasse 11, Pfäffikon SZ 8808, Switzerland",47.20056,8.7929,+41 55 417 30 60,
store-lego-store-zurich,LEGO® Store Zurich,,official,,Europe,Switzerland,Zurich,"Einkaufszentrum Glatt, Neue Winterthurerstrasse 99, Wallisellen, Zurich CH-8304, Switzerland",47.37445,8.54104,+41 043 233 40 70,bam;pab
store-lego-certified-store-hsinchu-sogo-store-certified-store,LEGO® Certified Store Hsinchu SOGO Store (Certified Store),,official,,Asia,Taiwan,Hsinchu,"新竹市東區中央路239號, 新竹巿 30041, Taiwan",24.80663,120.96868,+886 3 5153098,bam;pab
store-lego-certified-store-kaohsiung-yi-xiang-fashion-plaza-certified-store,LEGO® Certified Store Kaohsiung Yi Xiang Fashion Plaza (Certified Store),,official,,Asia,Taiwan,Kaohsiung,"高雄巿鼓山區大順一路115號2樓 A棟, 高雄巿, Taiwan",22.62033,120.31204,+88675588090,bam;pab
store-lego-certified-store-banqiao-far-eastern-department-store-certified-store,LEGO® Certified Store Banqiao Far Eastern Department Store (Certified Store),,official,,Asia,Taiwan,New Taipei,"新北市板橋區新站路28號2樓, 新北巿 22041, Taiwan",25.012,121.46566,+886 2 29506780,bam;pab
store-lego-certified-store-taichung-far-eastern-department-store-certified-store,LEGO® Certified Store Taichung Far Eastern Department Store (Certified Store),,official,,Asia,Taiwan,Taichung,"台中市西屯區台灣大道三段251號3樓, 台中巿 40756, Taiwan",24.16316,120.64783,+886 4 22585005,bam;pab
store-lego-store-tainan-city-taipei-lalaport-nangang,LEGO® Certified Store Tainan T.S. Mall,,official,,Asia,Taiwan,Tainan,"台南市東區中華東路一段366號 A棟1樓, 台南巿 701, Taiwan",22.99123,120.18498,,bam;pab
store-lego-store-taipei-airport-tpe,LEGO Store Taipei Airport-TPE,,official,,Asia,Taiwan,Taipei,"Taoyuan International Airport, 9 Hangzhan S. Rd, Dayuan, Taoyuan 337, Taiwan",25.03752,121.56368,,
store-lego-certified-store-taipei-xinyi-a13-store-certified-store,LEGO® Certified Store Taipei Xinyi A13 Store(Certified Store),,official,,Asia,Taiwan,Taipei,"台北市信義區松仁路58號3樓, 台北巿, Taiwan",25.03752,121.56368,+886 2 87808879,bam;pab
store-lego-store-lalaport-nangang-certified-store,LEGO® Store LaLaport Nangang (Certified Store),,official,,Asia,Taiwan,Taipei,"臺北市南港區經貿二路131號一樓, 台北巿, Taiwan",25.03752,121.56368,02-2654-7958,bam;pab
store-taoyuan,樂高®授權專賣店 大江購物中心店(中壢),,official,,Asia,Taiwan,Taoyuan,"桃園市中壢區中園路二段501號3樓, 桃園巿 320, Taiwan",24.993,121.301,03-4616-943,
store-lego-store-lcs-central-ladprao-certified-store,LEGO® Store LCS Central Ladprao (Certified Store),,official,,Asia,Thailand,Bangkok,"Central Plaza Ladprao Level 2, Unit 215 1697 Phaholyothin Rd., Bangkok 10900, Thailand",13.75249,100.49351,02-001-8322,bam;pab
store-lego-store-lcs-central-pinklao-certified-store,LEGO® Store LCS Central Pinklao (Certified Store),,official,,Asia,Thailand,Bangkok,"Central Plaza Pinklao Fl.2 Unit.214/1-2 7/222 Baromrajchonnee Road, Bangkok 10700, Thailand",13.75249,100.49351,02-002-0390,bam;pab
store-lego-store-lcs-centralworld-certified-store,LEGO® Store LCS CentralWorld (Certified Store),,official,,Asia,Thailand,Bangkok,"Centralworld Level 5 unit C513/1 999/9 Rama I Rd, Bangkok 10330, Thailand",13.75249,100.49351,02-000-6160,bam;pab
store-lego-store-mega-bangna-certified-store,LEGO® Store Mega Bangna (Certified Store),,official,,Asia,Thailand,Bangkok,"RoomL 342-1344, 39 BangKaeo, BangPre, Bangnatrad Rd.,Samutphakarn, Bangkok 10540, Thailand",13.59495,100.59667,02-102-1601,bam;pab
store-lego-store-one-bangkok,LEGO® Store One Bangkok,,official,,Asia,Thailand,Bangkok,"One Bangkok Mall, Unit 2 - 1226 Wireless Road, Lumphini, Patumwan, Bangkok 10330, Thailand",13.75249,100.49351,+66 2 000 2264,
store-lego-store-siam-paragon-certified-store,LEGO® Store Siam Paragon (Certified Store),,official,,Asia,Thailand,Bangkok,"Unit 302, 991 Pharam1 Rd., Phatumwan, Bangkok 10330, Thailand",13.75249,100.49351,+66 2-129-6094,bam;pab
store-lego-store-chiangmai,LEGO® Store Chiangmai,,official,,Asia,Thailand,Chiang Mai,"Central Chiang Mai Unit 214 99/3 Moo 4, Fah Ham, Mueang Chiangmai, Chiang Mai 50000, Thailand",18.78828,98.98588,,
store-lego-store-adana-optimum,LEGO Store Adana Optimum,,official,,Asia/Europe,Turkey,Adana,"Sinanpaşa Mah. Hacı Sabancı Bulvarı No:28, Optimum AVM, Zemin Kat, Yüreğir, Adana, Turkey",36.98636,35.32529,,bam;pab
store-lego-store-ankara-city-park,LEGO Store Ankara City Park,,official,,Asia/Europe,Turkey,Ankara,"Mustafa Kemal Mah. Eskişehir Yolu 7.km, Kentpark AVM No:164/2-84, 2.Kat, Çankaya, Ankara, Turkey",39.92078,32.85405,,bam;pab
store-lego-store-ankamall,LEGO® Store Ankamall,,official,,Asia/Europe,Turkey,Ankara,"Gazi Mah. Mevlana Bul. No: 2-1., Yenimahalle, Ankara 06560, Turkey",39.92078,32.85405,0312 541 10 17,bam;pab
store-lego-store-antalya-terracity,LEGO Store Antalya TerraCity,,official,,Asia/Europe,Turkey,Antalya,"Fener Mah. Tekelioğlu Cad. Terracity AVM No:55-127A, 2.Kat, Muratpaşa, Antalya, Turkey",36.88657,30.70302,,bam;pab
store-lego-store-bursa-sur-yap-marka-shopping-mall,LEGO Store Bursa Sur Yapı Marka Shopping Mall,,official,,Asia/Europe,Turkey,Bursa,"Odunluk Mah. Akademi Cad. Sur Yapı Marka AVM No:6/A-22, -1.Kat, Nilüfer, Bursa, Turkey",40.18257,29.0675,,bam;pab
store-lego-store-istanbul-airport,LEGO Store Istanbul Airport,,official,,Asia/Europe,Turkey,Istanbul,"Istanbul Airport, International Airside, A-B Pier, Arnavutköy, Istanbul, Turkey",41.00638,28.97587,0212 803 87 37,
store-lego-store-istanbul-forum-istanbul,LEGO Store Istanbul Forum Istanbul,,official,,Asia/Europe,Turkey,Istanbul,"Kocatepe Mah. Paşa Cad. Forum İstanbul AVM, 1.Kat, Bayrampaşa, Istanbul, Turkey",41.00638,28.97587,,bam;pab
store-lego-store-istanbul-square-istanbul-meydan,LEGO Store Istanbul Square Istanbul Meydan,,official,,Asia/Europe,Turkey,Istanbul,"Fatih Sultan Mehmet Mah. Balkan Cad. Meydan İstanbul AVM No:62, Zemin Kat, Ümraniye, Istanbul, Turkey",41.00638,28.97587,,bam;pab
store-lego-store-akasya-certified-store,LEGO® Store Akasya (Certified Store),,official,,Asia/Europe,Turkey,Istanbul,"Acıbadem, Akasya Alışveriş Merkezi, Çeçen Sokağı No:25 -1. Kat, Üsküdar, Istanbul 34660, Turkey",41.00638,28.97587,0216 629 40 98,bam;pab
store-lego-store-hilltown-certified-store,LEGO® Store Hilltown (Certified Store),,official,,Asia/Europe,Turkey,Istanbul,"Aydınevler, Siteler Yolu No:28, Maltepe, Istanbul 34854, Turkey",41.00638,28.97587,0216 515 50 30,bam;pab
store-lego-store-istanbul-istinyepark,LEGO® Store İstanbul İstinyePark,,official,,Asia/Europe,Turkey,Istanbul,"Pınar Mah. Katar Cd. No:11, İstinyePark AVM, -1.Kat, Sarıyer, Istanbul, Turkey",41.00638,28.97587,,
store-lego-store-kanyon-certified-store,LEGO® Store Kanyon (Certified Store),,official,,Asia/Europe,Turkey,Istanbul,"Esentepe Mah. Büyükdere Cad. No:185/35, Şişli, Istanbul 34394, Turkey",41.00638,28.97587,0212 353 07 88,bam;pab
store-legoland-discovery-center-istanbul,LEGOLAND Discovery Center Istanbul,,official,,Asia/Europe,Turkey,Istanbul,,41.00638,28.97587,,
store-lego-store-hilltown-izmir-certified-store,LEGO® Store Hilltown İzmir (Certified Store),,official,,Asia/Europe,Turkey,Izmir,"Yalı Mahallesi 6222 sokak No.3, Karşıyaka, Izmir 35550, Turkey",38.41925,27.12847,0232 504 07 93,bam;pab
store-lego-store-the-galleria-mall,LEGO Store The Galleria Mall,,official,,Asia,United Arab Emirates,Abu Dhabi,,24.45384,54.3774,,bam;pab
store-lego-store-al-maryah-certified-store,LEGO® Store Al Maryah (Certified Store),,official,,Asia,United Arab Emirates,Abu Dhabi,"Level 2, The Galleria, Al Maryah Island, Abu Dhabi 22646, United Arab Emirates",24.45384,54.3774,02 878 4461,bam;pab
store-lego-store-yas-mall-certified-store,LEGO® Store Yas Mall (Certified Store),,official,,Asia,United Arab Emirates,Abu Dhabi,"1st floor, YAS Mall, YAS Island, Abu Dhabi, United Arab Emirates",24.45384,54.3774,+971042583129,bam;pab
store-lego-store-dubai-airport,LEGO Store Dubai Airport,,official,,Asia,United Arab Emirates,Dubai,"Dubai International Airport, Terminal 3, Dubai, United Arab Emirates",25.26472,55.29241,,
store-lego-store-dubai-hills-mall,LEGO® Store Dubai Hills Mall,,official,,Asia,United Arab Emirates,Dubai,"Dubai Hills Mall, Lower Ground Floor, Al Khail Rd, Hadaeq Sheikh Mohammed Bin Rashid, Dubai, United Arab Emirates",25.07428,55.18856,,
store-lego-store-dubai-mall-certified-store,LEGO® Store Dubai Mall (Certified Store),,official,,Asia,United Arab Emirates,Dubai,"Lower Ground floor, Grand Artium, The Dubai Mall, Downtown, Dubai, United Arab Emirates",25.26472,55.29241,+971042583129,bam;pab
store-lego-store-mall-of-the-emirates-certified-store,LEGO® Store Mall of The Emirates (Certified Store),,official,,Asia,United Arab Emirates,Dubai,"Ground level, Mall of the Emirates,Sheikh zayed Rd Al Barsha 1, Dubai, United Arab Emirates",25.26472,55.29241,+971043231202,bam;pab
store-lego-store-mirdiff-city-centre-certified-store,LEGO® Store Mirdiff City Centre (Certified Store),,official,,Asia,United Arab Emirates,Dubai,"City Center mirdif, Mirdif, Dubai, United Arab Emirates",25.26472,55.29241,+971042316321,bam;pab
store-lego-store-palm-jumeirah-mall,LEGO® Store Palm Jumeirah Mall,,official,,Asia,United Arab Emirates,Dubai,"Palm Jumeirah Mall, 2. Etage, Dubai, United Arab Emirates",25.07428,55.18856,+971 4 299 2047,
store-lego-store-the-dubai-mall-certified-store,LEGO® Store The Dubai Mall (Certified Store),,official,,Asia,United Arab Emirates,Dubai,"Level 2 ,Near Kidzania The Dubai Mall, Downtown, Dubai, United Arab Emirates",25.26472,55.29241,+971043327748,bam;pab
store-legoland-dubai,LEGOLAND Dubai,,official,,Asia,United Arab Emirates,Dubai,"Dubai Parks and Resorts, Dubai, United Arab Emirates",25.26472,55.29241,,bam;pab
store-lego-store-belfast,LEGO® Store Belfast,,official,,Europe,United Kingdom,Belfast,"LEGO Store Belfast, 1 Victoria Square , Belfast BT1 4QG, United Kingdom",54.59639,-5.93018,+442896026988,bam;pab
store-lego-store-birmingham-bullring-shopping-centre,LEGO® Store Birmingham - Bullring Shopping Centre,,official,,Europe,United Kingdom,Birmingham,"Bullring Shopping Centre, Birmingham B5 4BU, United Kingdom",52.4949,-1.85184,+44 1218186498,bam;minifigure_factory;pab
store-lego-store-birmingham-utilita-arena-discovery-center,LEGO® Store Birmingham - Utilita Arena - Discovery Center,,official,,Europe,United Kingdom,Birmingham,"Arena, King Edwards Rd, Birmingham B1 2AA, United Kingdom",52.4949,-1.85184,,
store-lego-store-brighton,LEGO® Store Brighton,,official,,Europe,United Kingdom,Brighton,"Churchill Square, Russell Place, Brighton BN1 2TF, United Kingdom",50.82146,-0.14006,+44 1273035392,bam;pab
store-lego-store-bristol,LEGO® Store Bristol,,official,,Europe,United Kingdom,Bristol,"Cabot Circus, Glass House, Bristol BS1 3BX, United Kingdom",51.4538,-2.5973,+44 0117 471 9399,bam;pab
store-lego-store-cribbs-bristol,LEGO® Store Cribbs - Bristol,,official,,Europe,United Kingdom,Bristol,"unit 119, The Mall at Cribbs, Merlin Rd, Patchway, Bristol BS34 5DG, United Kingdom",51.4538,-2.5973,(+44) 0117 4767 058,bam;pab
store-lego-store-cardiff,LEGO® Store Cardiff,,official,,Europe,United Kingdom,Cardiff,"St David's Dewi Sant Cardiff, Cardiff CF10 2ER, United Kingdom",51.48165,-3.17919,+44 2922947000,bam;pab
store-lego-store-bluewater,LEGO® Store Bluewater,,official,,Europe,United Kingdom,Dartford,"Unit 90, Upper Thames Walk, Greenhithe DA9 9SR, United Kingdom",51.44431,0.21807,+44 1322956989,bam;pab
store-lego-store-edinburgh,LEGO® Store Edinburgh,,official,,Europe,United Kingdom,Edinburgh,"St James Centre, Edinburgh EH1 3SR, United Kingdom",55.95335,-3.18837,+44 1313805067,bam;pab
store-lego-store-glasgow,LEGO® Store Glasgow,,official,,Europe,United Kingdom,Glasgow,"220 Buchanan Street, Glasgow G1 2FF, United Kingdom",55.86115,-4.25017,(+44) 0141 6743695,bam;pab
store-lego-store-leeds,LEGO® Store Leeds,,official,,Europe,United Kingdom,Leeds,"311, Trinity Leeds, Albion Street, Leeds LS1 5AT, United Kingdom",53.79742,-1.54379,+44 1135419161,bam;pab
store-lego-store-liverpool,LEGO® Store Liverpool,,official,,Europe,United Kingdom,Liverpool,"50 South John Street, Liverpool L1 8BJ, United Kingdom",53.39334,-2.91664,+44 1514525523,bam;minifigure_factory;pab
store-lego-store-gatwick-n-airport,LEGO Store Gatwick N Airport,,official,,Europe,United Kingdom,London,"Gatwick Airport, North Terminal, Gatwick (Crawley), United Kingdom",51.50745,-0.12777,,
store-lego-store-gatwick-s-airport,LEGO Store Gatwick S Airport,,official,,Europe,United Kingdom,London,"Gatwick Airport, South Terminal, Gatwick (Crawley), United Kingdom",51.50745,-0.12777,,
store-lego-store-luton-airport,LEGO Store Luton Airport,,official,,Europe,United Kingdom,London,"Luton Airport, Luton, United Kingdom",51.50745,-0.12777,,
store-lego-store-stansted-airport,LEGO Store Stansted Airport,,official,,Europe,United Kingdom,London,"Stansted Airport, Stansted, United Kingdom",51.50745,-0.12777,,
store-lego-store-london-battersea,LEGO® Store London - Battersea,,official,,Europe,United Kingdom,London,"LEGO Store Battersea Power Station <br/> Turbine Hall A <br/> Circus West Village, London SW11 8EZ, United Kingdom",51.50745,-0.12777,(+44) 020 457 61531,bam;pab
store-lego-store-london-leicester-square,LEGO® Store London - Leicester Square,,official,,Europe,United Kingdom,London,"3 Swiss Court, London W1D 6AP, United Kingdom",51.50745,-0.12777,+44 2076650413,bam;minifigure_factory;mosaic_maker;pab
store-lego-store-london-stratford,LEGO® Store London - Stratford,,official,,Europe,United Kingdom,London,"Lower Ground Floor, 66 The Arcade, Westfield Stratford City, London E20 1EH, United Kingdom",51.50745,-0.12777,+44 2076650407,bam;pab
store-lego-store-london-westfield,LEGO® Store London - Westfield,,official,,Europe,United Kingdom,London,"1081 Ariel Way, London W12 7GF, United Kingdom",51.50745,-0.12777,(+44) 0207 664 4794,bam;pab
store-lego-store-manchester-airport,LEGO Store Manchester Airport,,official,,Europe,United Kingdom,Manchester,"Manchester Airport, Terminal 2, United Kingdom",53.44246,-2.23245,,
store-lego-store-manchester-arndale-centre,LEGO® Store Manchester - Arndale Centre,,official,,Europe,United Kingdom,Manchester,"Arndale Shopping Centre, Manchester M4 3AQ, United Kingdom",53.44246,-2.23245,+44 1615158804,bam;pab
store-lego-store-manchester-trafford-centre,LEGO® Store Manchester - Trafford Centre,,official,,Europe,United Kingdom,Manchester,"The Trafford Centre, Trafford Park, Stretford, Manchester M17 8AA, United Kingdom",53.44246,-2.23245,+441615525455,bam;pab
store-lego-store-manchester-trafford-palazzo-discovery-center,LEGO® Store Manchester - Trafford Palazzo - Discovery Center,,official,,Europe,United Kingdom,Manchester,"Trafford Palazzo, Manchester M17 8AS, United Kingdom",53.44246,-2.23245,,
store-lego-store-milton-keynes,LEGO® Store Milton Keynes,,official,,Europe,United Kingdom,Milton Keynes,"33 Midsummer Place, Milton Keynes MK9 3GB, United Kingdom",52.04065,-0.75941,+44 1908875618,bam;pab
store-lego-store-newcastle-metrocenter,LEGO® Store Newcastle,,official,,Europe,United Kingdom,Newcastle upon Tyne,"Lower Red Mall, Metrocentre, Gateshead NE11 9YG, United Kingdom",54.97385,-1.61316,+44 1918409913,bam;pab
store-lego-store-norfolk-chantry-place-opening-soon,"LEGO® Store Norfolk, Chantry Place",,official,,Europe,United Kingdom,Norwich,,52.62856,1.2924,,bam;pab
store-lego-store-oxford-westgate,LEGO® Store Oxford Westgate,,official,,Europe,United Kingdom,Oxford,"Unit L23. Westgate Shopping Centre, Oxford OX1 1NZ, United Kingdom",51.75201,-1.25785,,bam;pab
store-lego-store-sheffield,LEGO® Store Sheffield,,official,,Europe,United Kingdom,Sheffield,"Meadowhall Shopping Centre, 33 High Street, Sheffield S9 1EN, United Kingdom",53.38066,-1.47023,+44 114 706 9983,bam;pab
store-lego-store-southampton,LEGO® Store Southampton,,official,,Europe,United Kingdom,Southampton,"West Quay Shopping Centre, 8-10 Portland Terrace, Southampton SO15 1QF, United Kingdom",50.90253,-1.40419,+44 02382686906,bam;pab
store-any-lego-brick-festival-events,Any LEGO Brick Festival events,,official,,Europe,United Kingdom,UK (various),,,,,bam;pab
store-lego-national-brick-events,LEGO National Brick events,,official,,Europe,United Kingdom,UK (various),,,,,bam;pab
store-lego-store-lakeside-shopping-centre-opening-soon,LEGO® Store Lakeside Shopping Centre,,official,,Europe,United Kingdom,West Thurrock,,51.47712,0.27213,,bam;pab
store-lego-store-legoland-windsor-resort,LEGOLAND Windsor,,official,,Europe,United Kingdom,Windsor,"Winkfield Road, Windsor SL4 4AY, United Kingdom",51.48003,-0.61257,1753626416,bam;mosaic_maker;pab
store-lego-store-crossgates-mall,LEGO® Store Crossgates Mall,,official,,North America,USA,Albany,"1 Crossgates Mall Rd, C-107, Albany, New York 12203, USA",42.65117,-73.75497,+1 (838) 265-2926,bam;pab
store-lego-store-north-point-mall,LEGO® Store North Point Mall,,official,,North America,USA,Alpharetta,,34.0756,-84.2946,,bam;pab
store-lego-store-downtown-disney-district,LEGO® Store Downtown Disney® District,,official,,North America,USA,Anaheim,"1585 Disneyland Drive, Anaheim, California 92802, USA",33.83475,-117.91173,+1 (657) 439-4587,bam;minifigure_factory;pab
store-lego-store-westfield-annapolis,LEGO® Store Westfield Annapolis,,official,,North America,USA,Annapolis,"1260 Annapolis Mall, Annapolis, Maryland 21401, USA",38.97864,-76.49279,+1 (667) 408-6823,bam;pab
store-lego-store-the-shops-at-santa-anita,LEGO® Store The Shops at Santa Anita,,official,,North America,USA,Arcadia,"400 S Baldwin Ave # D9, Arcadia, California 91007, USA",34.13621,-118.04015,+1 626-538-1226,bam;pab
store-lego-store-washington-reagan-national-airport,LEGO Store Washington Reagan National Airport,,official,,North America,USA,Arlington,"Ronald Reagan Washington National Airport, National Hall, 2401 S Smith Blvd, Arlington, VA 22202, USA",38.85129,-77.03969,,
store-lego-store-fashion-center-at-pentagon-city,LEGO® Store Fashion Center At Pentagon City,,official,,North America,USA,Arlington,"Fashion Centre At Pentagon City, 1100 South Hayes Street, Arlington, Virginia 22202, USA",38.86338,-77.0605,+1 (703) 936-7971,bam;pab
store-lego-store-perimeter-mall,LEGO® Store Perimeter Mall,,official,,North America,USA,Atlanta,"4400 Ashford Dunwoody Rd NE, Suite #2645, Atlanta, Georgia 30346, USA",33.75447,-84.38982,+1 (678) 750-6302,bam;pab
store-legoland-discovery-center-atlanta,LEGOLAND Discovery Center Atlanta,,official,,North America,USA,Atlanta,,33.75447,-84.38982,,
store-legoland-discovery-center-michigan,LEGOLAND Discovery Center Michigan,,official,,North America,USA,Auburn Hills,,42.68753,-83.2341,,
store-lego-store-austin-barton-creek-square,LEGO® Store Austin - Barton Creek Square,,official,,North America,USA,Austin,"2901 South Capital of Texas Highway, Austin, Texas 78746, USA",30.27113,-97.7437,+1 (737) 292-2015,bam;pab
store-lego-store-the-abbey-at-aventura,LEGO® Store The Abbey at Aventura,,official,,North America,USA,Aventura,"19505 Biscayne Blvd. Suite 2110. , Aventura, Florida 33180, USA",25.95648,-80.13921,1-786-615-1970,bam;pab
store-lego-store-beachwood-place,LEGO® Store Beachwood Place,,official,,North America,USA,Beachwood,"26300 Cedar Road, Beachwood, Ohio 44122, USA",41.4645,-81.50873,+1 (216) 528-0527,bam;pab
store-lego-store-bellevue-square-mall,LEGO® Store Bellevue Square Mall,,official,,North America,USA,Bellevue,"119 Bellevue Square, Bellevue, Washington 98004, USA",47.61442,-122.19234,+1 (425) 696-0028,bam;pab
store-lego-store-westfield-montgomery,LEGO® Store Westfield Montgomery,,official,,North America,USA,Bethesda,"7101 Democracy Boulevard, Space 1232, Bethesda, Maryland 20817, USA",38.98468,-77.09424,+1 (301) 679-1058,bam;pab
store-lego-store-riverchase-galleria,LEGO® Store Riverchase Galleria,,closed,2020,North America,USA,Birmingham,,,,,
store-lego-store-mall-of-america,LEGO® Store Mall Of America,,official,,North America,USA,Bloomington,"164 South Av., Bloomington, Minnesota 55425, USA",44.85502,-93.24212,+1 (952) 266-7989,bam;minifigure_factory;mosaic_maker;pab
store-lego-store-town-centre-at-boca-raton,LEGO® Store Town Centre at Boca Raton,,official,,North America,USA,Boca Raton,"6000 Glades Road, Space #1043, Boca Raton, Florida 33431, USA",26.35869,-80.0831,+1 (561) 858-2257,bam;pab
store-lego-discovery-centre-store-boston,LEGO® Discovery Centre Store Boston,,official,,North America,USA,Boston,"598 Assembly Row, Somerville, Massachusetts 02145, USA",42.35883,-71.05783,617-702-5593,
store-lego-store-south-shore-plaza,LEGO® Store South Shore Plaza,,official,,North America,USA,Braintree,,42.2206,-71.00412,,bam;pab
store-lego-store-brandon-exchange,LEGO® Store Brandon Exchange,,official,,North America,USA,Brandon,"459 Brandon Town Center Dr #578, Brandon, Florida 33511, USA",27.93302,-82.32829,+1 (813) 798-3002,bam;pab
store-lego-store-bridgewater-commons,LEGO® Store Bridgewater Commons,,official,,North America,USA,Bridgewater,"400 Commons Way, Bridgewater Commons, Bridgewater, New Jersey 08807, USA",40.58582,-74.61936,+1 (908) 493-5984,bam;pab
store-lego-store-flat-iron-crossing,LEGO® Store Flat Iron Crossing,,official,,North America,USA,Broomfield,"1 W Flatiron Crossing Dr, unit 1058, Broomfield, Colorado 80021, USA",39.9404,-105.05208,+17202081263,bam;pab
store-lego-store-walden-galleria,LEGO® Store Walden Galleria,,official,,North America,USA,Buffalo,"1 Walden Galleria, #D116, Buffalo, New York 14225, USA",42.88642,-78.87815,+1 (716) 229-4933,bam;pab
store-lego-store-burlington-mall,LEGO® Store Burlington Mall,,official,,North America,USA,Burlington,"75 Middlesex Tpke, Burlington Mall, Burlington, Massachusetts 01803, USA",42.48254,-71.21353,+1 (781) 362-2278,bam;pab
store-lego-store-westfield-topanga,LEGO® Store Westfield Topanga,,official,,North America,USA,Canoga Park,"6600 Topanga Canyon Blvd, Westfield Topanga, Unit 1092, Canoga Park, California 91303, USA",34.20111,-118.59781,+1 (818) 474-5572,bam;pab
store-lego-store-legoland-california-resort,LEGOLAND California,,official,,North America,USA,Carlsbad,"One LEGOLAND Drive, Carlsbad, California 92008, USA",33.15809,-117.3506,+18886905346,bam;pab
store-lego-store-chandler-fashion-centre,LEGO® Store Chandler Fashion Centre,,official,,North America,USA,Chandler,"3111 West Chandler Boulevard, Chandler, Arizona 85226, USA",33.3062,-111.84118,+1 (480) 944-8001,bam;pab
store-lego-store-charlotte-douglas-airport,LEGO Store Charlotte Douglas Airport,,official,,North America,USA,Charlotte,"Charlotte Douglas International Airport, 5501 Josh Birmingham Pkwy, Charlotte, NC 28208, USA",35.22721,-80.84308,,
store-lego-store-southpark-mall,LEGO® Store Southpark Mall,,official,,North America,USA,Charlotte,"4400 Sharon Road M05, Charlotte, North Carolina 28211, USA",35.22721,-80.84308,+1 (980) 261-9253,bam;pab
store-lego-store-cherry-hill-mall,LEGO® Store Cherry Hill Mall,,official,,North America,USA,Cherry Hill,"2000 RTE 38 Unit 1095, Cherry Hill, New Jersey 08002, USA",39.93484,-75.03073,+1 (856) 804-1704,bam;pab
store-lego-store-water-tower-place,LEGO® Store Water Tower Place,,official,,North America,USA,Chicago,"835 North Michigan Avenue #3000, Chicago, Illinois 60611, USA",41.87556,-87.62442,+1 (872) 302-0371,bam;pab
store-lego-store-kenwood-towne-centre,LEGO® Store Kenwood Towne Centre,,official,,North America,USA,Cincinnati,"7875 Montgomery Road #2109, Cincinnati, Ohio 45236, USA",39.10128,-84.51274,+1 (513) 599-8379,bam;pab
store-lego-store-easton-town-centre,LEGO® Store Easton Town Centre,,official,,North America,USA,Columbus,"4004 Gramercy St, Easton Town Center, Space 728, Columbus, Ohio 43219, USA",39.96226,-83.00071,+1 (614) 708-7744,bam;pab
store-legoland-discovery-center-columbus,LEGOLAND Discovery Center Columbus,,official,,North America,USA,Columbus,,39.96226,-83.00071,,
store-lego-store-concord-mills,LEGO® Store Concord Mills,,official,,North America,USA,Concord,"Concord Mills, 8111 Concord Mills Boulevard #206, Concord, North Carolina 28027, USA",35.37153,-80.72005,+1 (980) 356-3012,bam;pab
store-lego-store-south-coast-plaza,LEGO® Store South Coast Plaza,,official,,North America,USA,Costa Mesa,"South Coast Plaza, 3333 Bristol Street #1042, Costa Mesa, California 92626, USA",33.66334,-117.90332,+1 (949) 596-3070,bam;pab
store-lego-store-dallas-fort-worth-international-airport,LEGO Store Dallas Fort Worth International Airport,,official,,North America,USA,Dallas,"Terminal D, DFW Airport, Dallas, USA",32.77627,-96.79686,,
store-lego-store-northpark-center,LEGO® Store NorthPark Center,,official,,North America,USA,Dallas,"8687 North Central Expressway #770, Dallas, Texas 75225, USA",32.77627,-96.79686,+1 (972) 928-2057,bam;pab
store-lego-store-danbury-fair,LEGO® Store Danbury Fair,,official,,North America,USA,Danbury,"7 Backus Ave, Danbury Fair, Unit E207, Danbury, Connecticut 06810, USA",41.39482,-73.45401,+1 (475) 348-7339,bam;pab
store-lego-store-legacy-place-new,LEGO® Store Legacy Place,,official,,North America,USA,Dedham,"720 Legacy Place, Building P, Suite 720, Dedham, Massachusetts 02026, USA",42.24891,-71.17557,+17813555875,bam;pab
store-lego-store-west-county-centre,LEGO® Store West County Centre,,official,,North America,USA,Des Peres,"55 West County Center, Des Peres, Missouri 63131, USA",38.60498,-90.44268,+1 (314) 579-3334,bam;pab
store-lego-store-the-streets-at-southpoint,LEGO® Store The Streets at Southpoint,,official,,North America,USA,Durham,"6910 Fayetteville Road # 2220, Durham, North Carolina 27713, USA",35.99665,-78.90181,1-984-319-4149,bam;pab
store-legoland-discovery-center-new-jersey-american-dream,LEGOLAND Discovery Center New Jersey/American Dream,,official,,North America,USA,East Rutherford,,40.83399,-74.09709,,
store-legoland-discovery-centre-store-american-dream-mall,LEGOLAND® Discovery Centre Store American Dream Mall,,official,,North America,USA,East Rutherford,"1 American Dream Way, Court A Level 1, East Rutherford, New Jersey 07073, USA",40.83399,-74.09709,,
